episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration,obstacle_crash_counter,wall_clock
0,1.0,3.199725925718523,0.6831024677917306,0.18269331248550086,10.0,1.5,9,0.0,False,True,0.7905125619852285,1,17.709159380834848,37.363,prepare,0.0,0,1774560407.1060336
0,2.0,3.1997327938476112,0.6831032114197831,0.18326595495145925,0.0,1.5,6,1.0,False,True,0.7905513581379248,1,17.709159380834848,37.422,in_progress,0.0,0,1774560418.4370763
0,3.0,3.234142595744905,0.6829920779640064,0.07436521622928481,0.0,1.5,6,1.0,False,True,0.9848553576459868,1,17.709159380834848,37.495,in_progress,0.0,0,1774560429.6530116
0,4.0,3.292527615182249,0.6824583702146021,-0.07389110688006399,0.0,1.5,6,1.0,False,True,1.314538616107588,2,17.709159380834848,37.559,in_progress,0.0,0,1774560442.0798595
0,5.0,3.3972741893416187,0.6825971176020292,-0.0883900017085367,0.0,1.5,6,1.0,False,True,1.9060273739943359,2,17.709159380834848,37.635,in_progress,0.0,0,1774560455.3037338
0,6.0,3.499304881324393,0.6818954874574829,-0.2927017399374936,0.0,1.5,6,1.0,False,True,2.482172794717097,3,17.709159380834848,37.698,in_progress,0.0,0,1774560469.3750324
0,7.0,3.601366865142957,0.6812794679833616,-0.38600346005078384,0.0,1.5,6,1.0,False,True,3.05849330974539,4,17.709159380834848,37.751,in_progress,0.0,0,1774560483.3841133
0,8.0,3.7002779900575358,0.6807117132778101,-0.4266320472805844,0.0,1.5,6,1.0,False,True,3.6170232262043402,4,17.709159380834848,37.825,in_progress,0.0,0,1774560497.3130758
0,9.0,3.810106341191479,0.6794998205106746,-0.5623841747729945,0.0,1.5,6,1.0,False,True,4.237199441966574,5,17.709159380834848,37.884,in_progress,0.0,0,1774560510.9748704
0,10.0,3.902916637413343,0.6783756986889279,-0.6887493219418317,0.0,1.5,6,1.0,False,True,4.761277957393703,6,17.709159380834848,37.962,in_progress,0.0,0,1774560526.050781
0,11.0,4.006364203849991,0.6775580162403366,-0.6454078002599284,0.0,1.5,6,1.0,False,True,5.3454235733855615,6,17.709159380834848,38.016,in_progress,0.0,0,1774560541.02118
0,12.0,4.109903815767933,0.6769258311716614,-0.6208734191281965,0.0,1.5,6,1.0,False,True,5.930089066491749,7,17.709159380834848,38.088,in_progress,0.0,0,1774560555.0531158
0,13.0,4.207209913887029,0.675742022318311,-0.6685215649052791,0.0,1.5,6,1.0,False,True,6.479554296297767,8,17.709159380834848,38.149,in_progress,0.0,0,1774560565.9664297
0,14.0,4.321491941943508,0.6747001124503691,-0.7263232501757594,0.0,1.5,6,1.0,False,True,7.124879108726796,8,17.709159380834848,38.219,in_progress,0.0,0,1774560577.4105744
0,15.0,4.412641550532173,0.6738618520111126,-0.747127751835427,0.0,1.5,6,1.0,False,True,7.6395807869733465,9,17.709159380834848,38.284,in_progress,0.0,0,1774560588.422943
0,16.0,4.505406503601076,0.6725091189665806,-0.8140275679984874,0.0,1.5,6,1.0,False,True,8.163402749143817,10,17.709159380834848,38.354,in_progress,0.0,0,1774560600.096365
0,17.0,4.618270128935694,0.6712257923972851,-0.8447732295385468,0.0,1.5,6,1.0,False,True,8.800717085823113,10,17.709159380834848,38.42,in_progress,0.0,0,1774560610.907569
0,18.0,4.721691473009561,0.6700800741844384,-0.7928641023885497,0.0,1.5,6,1.0,False,True,9.384712510058684,11,17.709159380834848,38.494,in_progress,0.0,0,1774560623.2110226
0,19.0,4.8344774478863775,0.6684907648436345,-0.8623072803437906,0.0,1.5,6,1.0,False,True,10.021588336564397,12,17.709159380834848,38.549,in_progress,0.0,0,1774560634.8582776
0,20.0,4.924134650443188,0.6670558413512283,-0.9360226237793753,0.0,1.5,6,1.0,False,True,10.527860664507147,12,17.709159380834848,38.615,in_progress,0.0,0,1774560646.8916848
0,21.0,5.029141861278868,0.6655445847978613,-0.9652019853841024,0.0,1.5,6,1.0,False,True,11.120815335806126,13,17.709159380834848,38.684,in_progress,0.0,0,1774560659.4526246
0,22.0,5.132608572848753,0.6642701860124476,-0.8822726671012566,0.0,1.5,6,1.0,False,True,11.705068116611981,14,17.709159380834848,38.743,in_progress,0.0,0,1774560672.2451005
0,23.0,5.23623053541019,0.6628777115086054,-0.9007366613089114,0.0,1.5,6,1.0,False,True,12.290203347007365,15,17.709159380834848,38.811,in_progress,0.0,0,1774560685.7280233
0,24.0,5.3336060969602554,0.661079868226454,-1.0031928937192023,0.0,1.5,6,1.0,False,True,12.840041084570425,15,17.709159380834848,38.876,in_progress,0.0,0,1774560699.579819
0,25.0,5.441679372202814,0.6594469127565288,-1.0337532186504217,0.0,1.5,6,1.0,False,True,13.450304560330089,16,17.709159380834848,38.942,in_progress,0.0,0,1774560715.040672
0,26.0,5.534371834196821,0.6576920972674203,-1.112053179847007,0.0,1.5,6,1.0,False,True,13.973563372357997,17,17.709159380834848,39.022,in_progress,0.0,0,1774560729.3294902
0,27.0,5.650182862258583,0.6555799576803679,-1.1305639683850872,0.0,1.5,6,1.0,False,True,14.627797147699322,17,17.709159380834848,39.07,in_progress,0.0,0,1774560743.2712576
0,28.0,5.733551116306164,0.654101089726531,-1.1651436207361376,2.5,1.5,7,1.0,False,True,15.098563304530629,18,17.709159380834848,39.157,in_progress,0.0,0,1774560758.7817416
0,29.0,5.852503427979353,0.6516299680174658,-1.2634961328808345,2.5,1.5,7,1.0,False,True,15.771053722275298,19,17.709159380834848,39.21,in_progress,0.0,0,1774560773.199748
0,30.0,5.949758021175865,0.6512037581409214,-1.060165138449644,5.0,1.5,8,1.0,False,True,16.32091474076865,19,17.709159380834848,39.28,in_progress,0.0,0,1774560787.8822205
0,31.0,6.051648996261448,0.652638607131252,-0.6412377633290167,10.0,1.5,9,1.0,False,True,16.896184308408007,20,17.709159380834848,39.337,in_progress,0.0,0,1774560804.831973
0,32.0,6.1475404769550215,0.6569598935786487,0.1201634652607628,15.0,1.5,10,1.0,False,True,17.432424800798557,21,17.709159380834848,39.415,in_progress,0.0,0,1774560819.5239398
0,33.0,6.248360178824241,0.6706010585755764,2.7227977276222006,15.0,1.5,10,1.0,False,True,17.997753054200587,21,17.709159380834848,39.47,in_progress,0.0,0,1774560834.8417313
0,34.0,6.351623688533803,0.6948832379892425,5.724492835893609,15.0,1.5,10,1.0,False,True,18.590188191128597,22,17.709159380834848,39.532,in_progress,0.0,0,1774560850.0607183
0,35.0,6.439429078367225,0.725554439437327,9.627570320193586,15.0,1.5,10,1.0,False,True,19.10388872338777,23,17.709159380834848,39.615,in_progress,0.0,0,1774560865.1335092
0,36.0,6.532699446443326,0.7701936920429342,14.818385024467633,15.0,1.5,10,1.0,False,True,19.70851429043957,23,17.709159380834848,39.673,in_progress,0.0,0,1774560880.8491492
0,37.0,6.623321330983205,0.8196333380870681,19.167704861440434,15.0,1.5,10,1.0,False,True,20.33684643399017,24,17.709159380834848,39.73,in_progress,0.0,0,1774560896.2047958
0,38.0,6.704095712973877,0.8785298343489094,24.323005788710596,15.0,1.5,10,1.0,False,True,20.897115718817883,25,17.709159380834848,39.795,in_progress,0.0,0,1774560912.1452665
0,39.0,6.760414158077747,0.9292924940026124,28.895933354196956,15.0,1.5,10,0.5,False,True,21.358423155871552,25,17.709159380834848,39.868,in_progress,0.0,0,1774560928.246148
0,40.0,6.843576157955752,1.0194819819731726,36.52818207655551,15.0,1.5,10,0.5,False,True,22.11025768889726,26,17.709159380834848,39.933,in_progress,0.0,0,1774560944.1163983
0,41.0,6.90890751750811,1.1079557570613847,42.17148984922043,15.0,1.5,10,0.5,False,True,22.718129199660186,27,17.709159380834848,39.997,in_progress,0.0,0,1774560959.7655475
0,42.0,6.948985282580922,1.1712136829112185,46.06670982748231,15.0,1.5,10,0.5,False,True,23.28766291879091,28,17.709159380834848,40.079,in_progress,0.0,0,1774560975.7951934
0,43.0,7.004647926923032,1.2812562975896915,52.69876745679725,15.0,1.5,10,0.5,False,True,24.089313860020845,28,17.709159380834848,40.129,in_progress,0.0,0,1774560991.2713602
0,44.0,7.036322833267006,1.3694500047206548,58.137107229507855,15.0,1.5,10,0.5,False,True,24.71701530113353,29,17.709159380834848,40.191,in_progress,0.0,0,1774561009.4265654
0,45.0,7.056370740252626,1.4431349461732592,62.78700140603945,15.0,1.5,10,0.5,False,True,25.14477852644636,30,17.709159380834848,40.27,in_progress,0.0,0,1774561027.1077154
0,46.0,7.075121750079798,1.569821987096135,70.4945136568483,15.0,1.5,10,0.1,False,True,25.976207801132485,31,17.709159380834848,40.334,in_progress,0.0,0,1774561043.749033
0,47.0,7.075824444196874,1.667559704509769,76.99146130800007,15.0,1.5,10,0.1,False,True,26.74656563254128,32,17.709159380834848,40.391,in_progress,0.0,0,1774561059.913787
0,48.0,7.065154911893681,1.748723223878708,82.69735074533476,15.0,1.5,10,0.1,False,True,27.439101590715868,32,17.709159380834848,40.459,in_progress,0.0,0,1774561076.5935423
0,49.0,7.038711752414896,1.8562550790483083,90.66839662756402,15.0,1.5,10,0.1,False,True,28.177429047633296,33,17.709159380834848,40.529,in_progress,0.0,0,1774561092.7224863
0,50.0,7.00715473495493,1.9408589992053173,97.08624295156727,15.0,1.5,10,0.1,False,True,28.682031376792466,34,17.709159380834848,40.591,in_progress,0.0,0,1774561109.1295729
0,51.0,6.958722507356807,2.027773824084327,105.00614519218506,10.0,1.5,9,0.1,False,True,29.39575367325626,35,17.709159380834848,40.659,in_progress,0.0,0,1774561125.4885564
0,52.0,6.8999763526583555,2.1126302428495394,111.57772646134164,10.0,1.5,9,0.1,False,True,30.199300586740907,36,17.709159380834848,40.738,in_progress,0.0,0,1774561140.925308
0,53.0,6.828797068629389,2.2060313368903564,117.16633071490584,10.0,1.5,9,0.1,False,True,31.114405553329277,37,17.709159380834848,40.791,in_progress,0.0,0,1774561157.0182326
0,54.0,6.7707274753558515,2.2684716981939896,121.85341964031234,10.0,1.5,9,0.1,False,True,31.80379092094261,38,17.709159380834848,40.858,in_progress,0.0,0,1774561173.9849417
0,55.0,6.701346435469279,2.3406300739499026,125.58950605319589,15.0,1.5,10,0.1,False,False,32.56798479058992,38,17.709159380834848,40.929,in_progress,0.0,0,1774561190.577918
0,56.0,6.62055457562756,2.4106245344120754,129.8874490189505,15.0,1.5,10,0.1,False,False,33.39241537008201,39,17.709159380834848,40.993,in_progress,0.0,0,1774561206.4592757
0,57.0,6.547592180184724,2.465617158561726,133.58779511004428,15.0,1.5,10,0.1,False,True,34.11152995363278,40,17.709159380834848,41.061,in_progress,0.0,0,1774561221.862856
0,58.0,6.453424082824053,2.5242679935783205,137.70813746735578,15.0,1.5,10,0.1,False,True,34.91191916516653,41,17.709159380834848,41.117,in_progress,0.0,0,1774561236.3920994
0,59.0,6.363285160923081,2.571292434417175,142.284456372974,15.0,1.5,10,0.5,False,True,35.46393613491668,42,17.709159380834848,41.191,in_progress,0.0,0,1774561252.3229163
0,60.0,6.267770009548208,2.6095288716183247,147.57187248110714,15.0,1.5,10,0.5,False,True,36.15963093099956,43,17.709159380834848,41.248,in_progress,0.0,0,1774561266.7717857
0,61.0,6.169915376152081,2.637476144351869,152.95536449473232,15.0,1.5,10,0.5,False,True,36.75728919426724,43,17.709159380834848,41.323,in_progress,0.0,0,1774561283.2882488
0,62.0,6.06835551811196,2.6555016539537446,158.935947868883,15.0,1.5,10,0.5,False,True,37.3531451769745,44,17.709159380834848,41.389,in_progress,0.0,0,1774561298.5490797
0,63.0,5.972221344780748,2.663594135805666,164.0243740391662,10.0,1.5,9,0.5,False,True,37.895595218075925,45,17.709159380834848,41.455,in_progress,0.0,0,1774561314.1409104
0,64.0,5.870029389037161,2.658736606829002,170.86470558058153,5.0,1.5,8,0.5,False,True,38.473146994712195,45,17.709159380834848,41.527,in_progress,0.0,0,1774561329.35671
0,65.0,5.770020849063532,2.644152966826839,176.8246531957714,0.0,1.5,6,0.5,False,True,39.037988620571625,46,17.709159380834848,41.583,in_progress,0.0,0,1774561345.1016371
0,66.0,5.676516956796512,2.6282646574018598,-179.04249539111186,-5.0,1.5,4,0.5,False,True,39.56668387161774,47,17.709159380834848,41.648,in_progress,0.0,0,1774561360.6570635
0,67.0,5.575612739473014,2.61300200769863,-176.74409244731743,-10.0,1.5,3,0.5,False,True,40.13338871682032,47,17.709159380834848,41.717,in_progress,0.0,0,1774561376.932253
0,68.0,5.4821819856839635,2.6036353865062445,-176.1001317321466,-15.0,1.5,2,0.5,False,True,40.661166039746874,48,17.709159380834848,41.788,in_progress,0.0,0,1774561392.6518068
0,69.0,5.376209175869234,2.602106921367042,-177.09184382439432,-20.0,1.0,1,0.5,False,True,41.2598163380887,49,17.709159380834848,41.856,in_progress,0.0,0,1774561408.815971
0,70.0,5.286361959123964,2.612693603916314,179.59674175345984,-20.0,1.0,1,0.5,False,True,41.781562065729325,49,17.709159380834848,41.917,in_progress,0.0,0,1774561425.219851
0,71.0,5.221539263771196,2.6306944953882696,175.89981802913204,-20.0,1.0,1,0.5,False,True,42.14542596035214,50,17.709159380834848,41.988,in_progress,0.0,0,1774561441.4380083
0,72.0,5.161437859696135,2.659205616783787,170.7483135615576,-20.0,1.0,1,0.5,False,True,42.466022162405935,50,17.709159380834848,42.045,in_progress,0.0,0,1774561457.6486483
0,73.0,5.107783671053854,2.6888786741008746,166.91148058897465,-20.0,1.0,1,0.5,False,True,42.76984045856527,50,17.709159380834848,42.114,in_progress,0.0,0,1774561473.740167
0,74.0,5.039676664749614,2.728336805221263,163.10286324629723,-15.0,1.5,2,1.0,False,True,43.155549436429006,51,17.709159380834848,42.176,in_progress,0.0,0,1774561489.7320282
0,75.0,4.977283542706287,2.7829507807201828,156.49278401107222,-10.0,1.5,3,1.0,False,True,43.518362688145274,51,17.709159380834848,42.241,in_progress,0.0,0,1774561506.0087392
0,76.0,4.905524326383902,2.849574424976296,150.26358745621297,0.0,1.5,6,1.0,False,True,43.96694021713044,52,17.709159380834848,42.308,in_progress,0.0,0,1774561522.0810661
0,77.0,4.830732511045926,2.922023231139473,145.80763748709984,0.0,1.5,6,0.5,False,True,44.521705335383835,53,17.709159380834848,42.384,in_progress,0.0,0,1774561538.2593417
0,78.0,4.760829283603385,2.9907992786966346,142.88367922894997,2.5,1.5,7,0.5,False,True,45.1417851050062,53,17.709159380834848,42.448,in_progress,0.0,0,1774561555.0504105
0,79.0,4.6841354764357375,3.0644656725572417,140.75265424087206,2.5,1.5,7,0.1,False,True,45.90295371878471,54,17.709159380834848,42.509,in_progress,0.0,0,1774561571.0000126
0,80.0,4.613345626609335,3.1285361989021556,140.03330070754356,2.5,1.5,7,0.1,False,True,46.434587611721454,55,17.709159380834848,42.576,in_progress,0.0,0,1774561586.8558617
0,81.0,4.534003036870736,3.197748964507386,139.6982451753154,5.0,1.5,8,0.1,False,True,47.23512195454288,56,17.709159380834848,42.638,in_progress,0.0,0,1774561602.355649
0,82.0,4.458002134663495,3.2609417777351632,139.8044237608908,5.0,1.5,8,0.1,False,True,47.893221916661425,57,17.709159380834848,42.705,in_progress,0.0,0,1774561616.9697447
0,83.0,4.374981216111795,3.325546406831734,140.39414320646586,0.0,1.5,6,0.1,False,True,48.54884974065896,57,17.709159380834848,42.775,in_progress,0.0,0,1774561631.3577998
0,84.0,4.296205711035765,3.384773281091034,141.14779590880391,0.0,1.5,6,0.5,False,True,49.08994346044061,58,17.709159380834848,42.845,in_progress,0.0,0,1774561646.3225045
0,85.0,4.2066179394206085,3.4532008157371124,141.46351136046485,0.0,1.5,6,0.5,False,True,49.7213827325281,59,17.709159380834848,42.898,in_progress,0.0,0,1774561661.1139588
0,86.0,4.132888366616177,3.5094242470139223,141.69752531231336,0.0,1.5,6,0.5,False,True,50.22332647860578,59,17.709159380834848,42.964,in_progress,0.0,0,1774561676.046443
0,87.0,4.0554647304787546,3.568469551434268,141.85801046377895,-5.0,1.5,4,0.5,False,True,50.7581323458241,60,17.709159380834848,43.034,in_progress,0.0,0,1774561690.868947
0,88.0,3.976312241160329,3.6305392601323656,141.7812818400178,-5.0,1.5,4,1.0,False,True,51.31278446465646,61,17.709159380834848,43.092,in_progress,0.0,0,1774561705.652682
0,89.0,3.9083964798901514,3.686738368155019,141.55703658364556,-5.0,1.5,4,1.0,False,True,51.80120687524853,61,17.709159380834848,43.164,in_progress,0.0,0,1774561720.0084856
0,90.0,3.820235967962092,3.764408571934424,140.5295677038415,-5.0,1.5,4,1.0,False,True,52.45565779573249,62,17.709159380834848,43.23,in_progress,0.0,0,1774561735.0143926
0,91.0,3.7424700672261744,3.836985004961709,139.49669124835336,0.0,1.5,6,1.0,False,True,53.050698527859005,63,17.709159380834848,43.292,in_progress,0.0,0,1774561749.8254144
0,92.0,3.686012258495091,3.892156123065625,138.51835306354278,0.0,1.5,6,1.0,False,True,53.493545724462244,63,17.709159380834848,43.365,in_progress,0.0,0,1774561764.1730716
0,93.0,3.5976474224801978,3.977917667292411,137.73907109121032,2.5,1.5,7,1.0,False,True,54.18423171958467,64,17.709159380834848,43.444,in_progress,0.0,0,1774561779.7015858
0,94.0,3.5195050693861805,4.053035712147457,137.20234157771063,5.0,1.5,8,1.0,False,True,54.79161000136688,65,17.709159380834848,43.498,in_progress,0.0,0,1774561794.5382593
0,95.0,3.457108881837672,4.11026743196068,137.2515315030054,5.0,1.5,8,1.0,False,True,55.26431747855035,65,17.709159380834848,43.574,in_progress,0.0,0,1774561809.4480991
0,96.0,3.371287542705875,4.184153898336842,137.82011489840085,10.0,1.5,9,1.0,False,True,55.89342443872234,66,17.709159380834848,43.639,in_progress,0.0,0,1774561823.8595724
0,97.0,3.28891177736891,4.248966781534069,138.97569650645784,10.0,1.5,9,1.0,False,True,56.518876871518295,67,17.709159380834848,43.691,in_progress,0.0,0,1774561838.5842764
0,98.0,3.212865069068272,4.301261814421142,140.88284548281274,15.0,1.5,10,1.0,False,True,57.105235787699286,67,17.709159380834848,43.756,in_progress,0.0,0,1774561852.8357475
0,99.0,3.121341566791413,4.356663105351886,143.29353562952724,15.0,1.5,10,1.0,False,True,57.74460684104892,68,17.709159380834848,43.83,in_progress,0.0,0,1774561867.097236
0,100.0,3.02294248206772,4.403229079264914,147.05161269609232,5.0,1.5,8,1.0,False,True,58.35929166989524,69,17.709159380834848,43.9,in_progress,0.0,0,1774561881.216741
0,101.0,2.9361672996687944,4.436022969140796,150.63475477026196,10.0,1.5,9,1.0,False,True,58.96292246079966,70,17.709159380834848,43.959,in_progress,0.0,0,1774561895.4354055
0,102.0,2.836642831537606,4.467439804460574,154.43476991546302,5.0,1.5,8,1.0,False,True,59.59190275308243,70,17.709159380834848,44.032,in_progress,0.0,0,1774561910.5750763
0,103.0,2.7332126896819284,4.495020595327129,158.13446017762743,-5.0,1.5,4,1.0,False,True,60.16823154199904,71,17.709159380834848,44.091,in_progress,0.0,0,1774561924.350762
0,104.0,2.6512094924352874,4.515471507833381,160.18122763270827,10.0,1.5,9,1.0,False,True,60.63308369319873,72,17.709159380834848,44.159,in_progress,0.0,0,1774561945.6150718
0,105.0,2.5376719945907196,4.546973699994132,161.27870875401197,10.0,1.5,9,1.0,False,True,61.273128445269464,72,17.709159380834848,44.22,in_progress,0.0,0,1774561964.7555432
0,106.0,2.4363510787225464,4.567186411557204,163.48742763727228,5.0,1.5,8,1.0,False,True,61.84549230487103,73,17.709159380834848,44.289,in_progress,0.0,0,1774561985.5013895
0,107.0,2.3455639203929564,4.580209208761439,165.84449547432567,5.0,1.5,8,0.5,False,True,62.34002593246838,74,17.709159380834848,44.351,in_progress,0.0,0,1774562004.9727912
0,108.0,2.243091670670923,4.591016017201514,168.2234158133115,-10.0,1.5,3,0.5,False,True,62.917895639305854,74,17.709159380834848,44.414,in_progress,0.0,0,1774562027.4023576
0,109.0,2.1450783684673382,4.603014679697082,169.65757964625334,-15.0,1.5,2,0.5,False,True,63.46878405995624,75,17.709159380834848,44.491,in_progress,0.0,0,1774562046.2844906
0,110.0,2.041618548303142,4.62400191449595,169.31056418010604,-20.0,1.0,1,0.5,False,True,64.05369078556717,76,17.709159380834848,44.551,in_progress,0.0,0,1774562062.9451241
0,111.0,1.9547706994852965,4.651160596189788,167.0388440475019,-20.0,1.0,1,0.5,False,True,64.53956188469887,76,17.709159380834848,44.621,in_progress,0.0,0,1774562082.4632986
0,112.0,1.8879093008497205,4.681638776359937,164.1957309438734,-20.0,1.0,1,0.1,False,True,64.91227671017373,77,17.709159380834848,44.683,in_progress,0.0,0,1774562100.283314
0,113.0,1.8310630374294117,4.714768380721353,161.29546782838636,-20.0,1.0,1,0.1,False,True,65.22069971024652,77,17.709159380834848,44.76,in_progress,0.0,0,1774562118.2580135
0,114.0,1.7754630497754813,4.759169299555535,156.58263352879936,-20.0,1.0,1,0.1,False,True,65.5262619594458,77,17.709159380834848,44.827,in_progress,0.0,0,1774562136.490218
